image_id;strategy;precision;recall;f1;strategy;precision;recall;f1;strategy;precision;recall;f1
TNBC_NucleiSegmentation/gt/03_3.png;moments;0.8709677419354839;0.84375;0.8571428571428571;otsu;0.9615384615384616;0.7352941176470589;0.8333333333333333;triangle;0.8709677419354839;0.84375;0.8571428571428571
TNBC_NucleiSegmentation/gt/06_3.png;moments;0.5692307692307692;0.6166666666666667;0.5920000000000001;otsu;0.6271186440677966;0.6166666666666667;0.6218487394957983;triangle;0.24864864864864866;0.8679245283018868;0.38655462184873957
TNBC_NucleiSegmentation/gt/01_6.png;moments;0.2857142857142857;1.0;0.4444444444444445;otsu;0.13114754098360656;1.0;0.23188405797101452;triangle;0.7272727272727273;1.0;0.8421052631578948
TNBC_NucleiSegmentation/gt/09_5.png;moments;0.4411764705882353;0.189873417721519;0.26548672566371684;otsu;0.38333333333333336;0.323943661971831;0.35114503816793896;triangle;0.6666666666666666;0.021739130434782608;0.042105263157894736
TNBC_NucleiSegmentation/gt/11_2.png;moments;0.4069767441860465;0.813953488372093;0.5426356589147288;otsu;0.1735159817351598;0.95;0.29343629343629346;triangle;0.1743119266055046;0.95;0.2945736434108527
TNBC_NucleiSegmentation/gt/03_5.png;moments;0.8947368421052632;0.5425531914893617;0.6754966887417219;otsu;0.8909090909090909;0.5104166666666666;0.6490066225165562;triangle;0.926829268292683;0.3584905660377358;0.5170068027210885
TNBC_NucleiSegmentation/gt/09_6.png;moments;0.2857142857142857;0.5;0.36363636363636365;otsu;0.2857142857142857;0.5;0.36363636363636365;triangle;0.0967741935483871;1.0;0.17647058823529413
TNBC_NucleiSegmentation/gt/02_2.png;moments;0.5116279069767442;0.8048780487804879;0.6255924170616114;otsu;0.37037037037037035;0.8974358974358975;0.5243445692883896;triangle;0.27692307692307694;0.9473684210526315;0.4285714285714286
TNBC_NucleiSegmentation/gt/06_1.png;moments;0.5106382978723404;0.5783132530120482;0.5423728813559322;otsu;0.5217391304347826;0.5783132530120482;0.5485714285714285;triangle;0.5274725274725275;0.5783132530120482;0.5517241379310345
TNBC_NucleiSegmentation/gt/02_3.png;moments;0.5357142857142857;0.45112781954887216;0.4897959183673469;otsu;0.5566037735849056;0.44029850746268656;0.49166666666666664;triangle;0.4859154929577465;0.5476190476190477;0.5149253731343284
TNBC_NucleiSegmentation/gt/05_4.png;moments;0.6626506024096386;0.7638888888888888;0.7096774193548386;otsu;0.6707317073170732;0.7638888888888888;0.7142857142857142;triangle;0.6043956043956044;0.7638888888888888;0.674846625766871
TNBC_NucleiSegmentation/gt/10_4.png;moments;0.14285714285714285;1.0;0.25;otsu;0.035856573705179286;1.0;0.06923076923076923;triangle;0.1875;1.0;0.3157894736842105
TNBC_NucleiSegmentation/gt/08_1.png;moments;0.8412698412698413;0.726027397260274;0.7794117647058825;otsu;0.8632478632478633;0.6688741721854304;0.753731343283582;triangle;0.6609195402298851;0.8333333333333334;0.7371794871794872
TNBC_NucleiSegmentation/gt/01_2.png;moments;0.7771428571428571;0.68;0.7253333333333333;otsu;0.7914110429447853;0.6354679802955665;0.7049180327868851;triangle;0.5347222222222222;0.8191489361702128;0.6470588235294118
TNBC_NucleiSegmentation/gt/08_3.png;moments;0.6747967479674797;0.415;0.5139318885448916;otsu;0.6461538461538462;0.4221105527638191;0.5106382978723405;triangle;0.5618556701030928;0.6089385474860335;0.5844504021447721
TNBC_NucleiSegmentation/gt/01_3.png;moments;0.65;1.0;0.787878787878788;otsu;0.43333333333333335;1.0;0.6046511627906976;triangle;0.7058823529411765;0.8571428571428571;0.7741935483870968
TNBC_NucleiSegmentation/gt/05_1.png;moments;0.8301886792452831;0.3893805309734513;0.5301204819277109;otsu;0.8229166666666666;0.34051724137931033;0.48170731707317066;triangle;0.8191489361702128;0.32905982905982906;0.4695121951219512
TNBC_NucleiSegmentation/gt/08_4.png;moments;0.4875;0.3577981651376147;0.41269841269841273;otsu;0.5;0.41509433962264153;0.4536082474226804;triangle;0.3782051282051282;0.6276595744680851;0.472
